<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,19970811,000000,1.7321,1.7321,1.7321,1.7321,1180324,0
APT,D,19970812,000000,1.7137,1.7137,1.7137,1.7137,147794,0
APT,D,19970813,000000,1.6767,1.6767,1.6767,1.6767,129205,0
APT,D,19970814,000000,1.6705,1.6705,1.6705,1.6705,320655,0
APT,D,19970818,000000,1.6767,1.6767,1.6767,1.6767,197648,0
APT,D,19970819,000000,1.6336,1.6336,1.6336,1.6336,257083,0
APT,D,19970820,000000,1.6149,1.6149,1.6149,1.6149,81083,0
APT,D,19970821,000000,1.5533,1.5533,1.5533,1.5533,185570,0
APT,D,19970822,000000,1.5103,1.5103,1.5103,1.5103,375219,0
APT,D,19970825,000000,1.5103,1.5103,1.5103,1.5103,215344,0
APT,D,19970826,000000,1.4916,1.4916,1.4916,1.4916,273795,0
APT,D,19970827,000000,1.5348,1.5348,1.5348,1.5348,214137,0
APT,D,19970828,000000,1.578,1.578,1.578,1.578,330236,0
APT,D,19970829,000000,1.5596,1.5596,1.5596,1.5596,473346,0
APT,D,19970901,000000,1.5103,1.5103,1.5103,1.5103,52572,0
APT,D,19970902,000000,1.5472,1.5472,1.5472,1.5472,77674,0
APT,D,19970903,000000,1.609,1.609,1.609,1.609,236002,0
APT,D,19970904,000000,1.6336,1.6336,1.6336,1.6336,110855,0
APT,D,19970905,000000,1.5903,1.5903,1.5903,1.5903,162999,0
APT,D,19970908,000000,1.6519,1.6519,1.6519,1.6519,161381,0
APT,D,19970909,000000,1.6705,1.6705,1.6705,1.6705,344954,0
APT,D,19970910,000000,1.6519,1.6519,1.6519,1.6519,191711,0
APT,D,19970911,000000,1.5903,1.5903,1.5903,1.5903,152016,0
APT,D,19970912,000000,1.5844,1.5844,1.5844,1.5844,284011,0
APT,D,19970915,000000,1.6027,1.6027,1.6027,1.6027,88692,0
APT,D,19970916,000000,1.5596,1.5596,1.5596,1.5596,69694,0
APT,D,19970917,000000,1.5844,1.5844,1.5844,1.5844,124832,0
APT,D,19970918,000000,1.5348,1.5348,1.5348,1.5348,60122,0
APT,D,19970919,000000,1.5719,1.5719,1.5719,1.5719,46970,0
APT,D,19970922,000000,1.6274,1.6274,1.6274,1.6274,125689,0
APT,D,19970923,000000,1.4671,1.4671,1.4671,1.4671,528834,0
APT,D,19970924,000000,1.541,1.541,1.541,1.541,330931,0
APT,D,19970925,000000,1.5103,1.5103,1.5103,1.5103,94476,0
APT,D,19970926,000000,1.4733,1.4733,1.4733,1.4733,51526,0
APT,D,19970929,000000,1.4856,1.4856,1.4856,1.4856,55162,0
APT,D,19970930,000000,1.4916,1.4916,1.4916,1.4916,105161,0
APT,D,19971001,000000,1.4916,1.4916,1.4916,1.4916,176432,0
APT,D,19971002,000000,1.5103,1.5103,1.5103,1.5103,36846,0
APT,D,19971003,000000,1.5103,1.5103,1.5103,1.5103,148149,0
APT,D,19971006,000000,1.5103,1.5103,1.5103,1.5103,133502,0
APT,D,19971007,000000,1.5041,1.5041,1.5041,1.5041,60051,0
APT,D,19971008,000000,1.5164,1.5164,1.5164,1.5164,154364,0
APT,D,19971009,000000,1.5533,1.5533,1.5533,1.5533,109457,0
APT,D,19971010,000000,1.5903,1.5903,1.5903,1.5903,144405,0
