<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,19920811,000000,5.2372,5.2372,5.2372,5.2372,17484,0
ZWC,D,19920813,000000,5.3498,5.3498,5.3498,5.3498,7835,0
ZWC,D,19920818,000000,5.3498,5.3498,5.3498,5.3498,14710,0
ZWC,D,19920820,000000,5.3875,5.3875,5.3875,5.3875,26266,0
ZWC,D,19920825,000000,5.5712,5.5712,5.5712,5.5712,54602,0
ZWC,D,19920827,000000,5.3875,5.3875,5.3875,5.3875,28342,0
ZWC,D,19920901,000000,5.1662,5.1662,5.1662,5.1662,48416,0
ZWC,D,19920903,000000,5.1995,5.1995,5.1995,5.1995,27589,0
ZWC,D,19920908,000000,5.0913,5.0913,5.0913,5.0913,21824,0
ZWC,D,19920910,000000,5.1662,5.1662,5.1662,5.1662,22013,0
ZWC,D,19920915,000000,5.016,5.016,5.016,5.016,24991,0
ZWC,D,19920917,000000,4.8283,4.8283,4.8283,4.8283,34823,0
ZWC,D,19920922,000000,5.016,5.016,5.016,5.016,31907,0
ZWC,D,19920924,000000,5.1662,5.1662,5.1662,5.1662,36432,0
ZWC,D,19920929,000000,5.2372,5.2372,5.2372,5.2372,62922,0
ZWC,D,19921001,000000,5.275,5.275,5.275,5.275,61872,0
ZWC,D,19921006,000000,5.2372,5.2372,5.2372,5.2372,29179,0
ZWC,D,19921008,000000,5.0537,5.0537,5.0537,5.0537,14281,0
ZWC,D,19921013,000000,4.8283,4.8283,4.8283,4.8283,24162,0
ZWC,D,19921015,000000,4.8283,4.8283,4.8283,4.8283,9720,0
ZWC,D,19921020,000000,4.9409,4.9409,4.9409,4.9409,31564,0
ZWC,D,19921022,000000,4.795,4.795,4.795,4.795,26045,0
ZWC,D,19921027,000000,4.6446,4.6446,4.6446,4.6446,28559,0
ZWC,D,19921029,000000,4.8283,4.8283,4.8283,4.8283,31070,0
ZWC,D,19921103,000000,4.8283,4.8283,4.8283,4.8283,15698,0
ZWC,D,19921105,000000,4.5318,4.5318,4.5318,4.5318,18815,0
ZWC,D,19921110,000000,4.6822,4.6822,4.6822,4.6822,15365,0
ZWC,D,19921112,000000,4.6446,4.6446,4.6446,4.6446,7036,0
ZWC,D,19921117,000000,4.6446,4.6446,4.6446,4.6446,28842,0
ZWC,D,19921119,000000,4.5695,4.5695,4.5695,4.5695,45438,0
ZWC,D,19921124,000000,4.5695,4.5695,4.5695,4.5695,30710,0
ZWC,D,19921126,000000,4.457,4.457,4.457,4.457,17413,0
ZWC,D,19921201,000000,4.5695,4.5695,4.5695,4.5695,36618,0
ZWC,D,19921203,000000,4.6446,4.6446,4.6446,4.6446,42447,0
ZWC,D,19921208,000000,4.8283,4.8283,4.8283,4.8283,43733,0
ZWC,D,19921210,000000,5.016,5.016,5.016,5.016,35669,0
ZWC,D,19921215,000000,4.8283,4.8283,4.8283,4.8283,30866,0
ZWC,D,19921217,000000,4.8283,4.8283,4.8283,4.8283,29004,0
ZWC,D,19921222,000000,4.8283,4.8283,4.8283,4.8283,33666,0
ZWC,D,19921229,000000,4.6446,4.6446,4.6446,4.6446,19530,0
ZWC,D,19930104,000000,4.6446,4.6446,4.6446,4.6446,9041,0
ZWC,D,19930105,000000,4.6446,4.6446,4.6446,4.6446,11004,0
ZWC,D,19930107,000000,4.8283,4.8283,4.8283,4.8283,19109,0
ZWC,D,19930111,000000,4.866,4.866,4.866,4.866,9665,0
ZWC,D,19930112,000000,5.016,5.016,5.016,5.016,18756,0
ZWC,D,19930114,000000,4.9787,4.9787,4.9787,4.9787,15219,0
ZWC,D,19930118,000000,4.9409,4.9409,4.9409,4.9409,8595,0
ZWC,D,19930119,000000,4.8283,4.8283,4.8283,4.8283,11273,0
ZWC,D,19930121,000000,4.8283,4.8283,4.8283,4.8283,39760,0
ZWC,D,19930125,000000,4.5318,4.5318,4.5318,4.5318,24628,0
ZWC,D,19930126,000000,4.6446,4.6446,4.6446,4.6446,8018,0
ZWC,D,19930128,000000,4.5318,4.5318,4.5318,4.5318,7796,0
ZWC,D,19930201,000000,4.6446,4.6446,4.6446,4.6446,7779,0
ZWC,D,19930202,000000,4.5318,4.5318,4.5318,4.5318,7961,0
ZWC,D,19930204,000000,4.6446,4.6446,4.6446,4.6446,14361,0
ZWC,D,19930208,000000,4.6071,4.6071,4.6071,4.6071,12250,0
ZWC,D,19930209,000000,4.6446,4.6446,4.6446,4.6446,33384,0
ZWC,D,19930211,000000,4.6446,4.6446,4.6446,4.6446,28189,0
ZWC,D,19930215,000000,4.6822,4.6822,4.6822,4.6822,14824,0
ZWC,D,19930216,000000,4.795,4.795,4.795,4.795,37136,0
ZWC,D,19930218,000000,4.795,4.795,4.795,4.795,34606,0
ZWC,D,19930222,000000,4.7575,4.7575,4.7575,4.7575,20230,0
ZWC,D,19930223,000000,4.8283,4.8283,4.8283,4.8283,33780,0
ZWC,D,19930225,000000,5.016,5.016,5.016,5.016,46671,0
ZWC,D,19930301,000000,5.1288,5.1288,5.1288,5.1288,47348,0
ZWC,D,19930302,000000,5.3875,5.3875,5.3875,5.3875,50256,0
ZWC,D,19930304,000000,5.9091,5.9091,5.9091,5.9091,117153,0
ZWC,D,19930308,000000,6.0554,6.0554,6.0554,6.0554,92788,0
ZWC,D,19930309,000000,6.2056,6.2056,6.2056,6.2056,96079,0
ZWC,D,19930311,000000,6.3181,6.3181,6.3181,6.3181,82914,0
ZWC,D,19930315,000000,5.7964,5.7964,5.7964,5.7964,39528,0
ZWC,D,19930316,000000,5.8717,5.8717,5.8717,5.8717,34527,0
ZWC,D,19930318,000000,5.9469,5.9469,5.9469,5.9469,36206,0
ZWC,D,19930322,000000,5.9091,5.9091,5.9091,5.9091,35774,0
ZWC,D,19930323,000000,5.7589,5.7589,5.7589,5.7589,14099,0
ZWC,D,19930325,000000,5.9091,5.9091,5.9091,5.9091,31332,0
ZWC,D,19930329,000000,5.9801,5.9801,5.9801,5.9801,22842,0
ZWC,D,19930330,000000,6.0928,6.0928,6.0928,6.0928,19192,0
ZWC,D,19930401,000000,6.1303,6.1303,6.1303,6.1303,41653,0
ZWC,D,19930405,000000,6.2056,6.2056,6.2056,6.2056,30697,0
ZWC,D,19930406,000000,6.2806,6.2806,6.2806,6.2806,31867,0
ZWC,D,19930408,000000,6.3181,6.3181,6.3181,6.3181,63709,0
ZWC,D,19930413,000000,6.723,6.723,6.723,6.723,42857,0
ZWC,D,19930415,000000,7.3959,7.3959,7.3959,7.3959,57905,0
ZWC,D,19930419,000000,8.1012,8.1012,8.1012,8.1012,36621,0
ZWC,D,19930420,000000,8.8808,8.8808,8.8808,8.8808,54279,0
ZWC,D,19930422,000000,9.737,9.737,9.737,9.737,66908,0
ZWC,D,19930426,000000,10.699,10.699,10.699,10.699,88808,0
ZWC,D,19930427,000000,10.145,10.145,10.145,10.145,78466,0
ZWC,D,19930429,000000,9.1398,9.1398,9.1398,9.1398,49800,0
ZWC,D,19930504,000000,8.546,8.546,8.546,8.546,88081,0
ZWC,D,19930506,000000,9.3981,9.3981,9.3981,9.3981,0,0
ZWC,D,19930510,000000,10.328,10.328,10.328,10.328,0,0
ZWC,D,19930511,000000,11.331,11.331,11.331,11.331,39590,0
ZWC,D,19930513,000000,12.449,12.449,12.449,12.449,172474,0
ZWC,D,19930517,000000,12.336,12.336,12.336,12.336,131951,0
ZWC,D,19930518,000000,13.19,13.19,13.19,13.19,101028,0
ZWC,D,19930520,000000,14.488,14.488,14.488,14.488,60003,0
ZWC,D,19930524,000000,15.937,15.937,15.937,15.937,79156,0
ZWC,D,19930525,000000,17.497,17.497,17.497,17.497,71818,0
ZWC,D,19930527,000000,15.419,15.419,15.419,15.419,106564,0
ZWC,D,19930531,000000,16.942,16.942,16.942,16.942,85788,0
ZWC,D,19930601,000000,17.46,17.46,17.46,17.46,63185,0
ZWC,D,19930603,000000,15.715,15.715,15.715,15.715,60380,0
ZWC,D,19930607,000000,14.155,14.155,14.155,14.155,0,0
ZWC,D,19930608,000000,12.744,12.744,12.744,12.744,0,0
ZWC,D,19930609,000000,11.48,11.48,11.48,11.48,115059,0
ZWC,D,19930614,000000,12.595,12.595,12.595,12.595,0,0
ZWC,D,19930615,000000,13.821,13.821,13.821,13.821,0,0
ZWC,D,19930617,000000,15.193,15.193,15.193,15.193,148084,0
ZWC,D,19930621,000000,14.824,14.824,14.824,14.824,85879,0
ZWC,D,19930622,000000,16.274,16.274,16.274,16.274,63190,0
ZWC,D,19930624,000000,17.869,17.869,17.869,17.869,179596,0
