<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ARH,D,20160714,000000,8.3845,8.3845,8.3845,8.3845,114,0
ARH,D,20160715,000000,8.6012,8.6012,8.6012,8.6012,118,0
ARH,D,20160718,000000,8.6012,8.6012,8.455,8.455,634,0
ARH,D,20160719,000000,8.4424,8.4424,8.4164,8.4164,1828,0
ARH,D,20160720,000000,8.4349,8.6256,8.4349,8.6256,3640,0
ARH,D,20160721,000000,8.6256,8.6256,8.3845,8.4047,239,0
ARH,D,20160722,000000,8.7398,8.7591,8.7398,8.7591,1251,0
ARH,D,20160725,000000,8.886,9.2027,8.5751,9.2027,2443,0
ARH,D,20160726,000000,9.2027,9.3118,9.2027,9.3118,1639,0
ARH,D,20160727,000000,9.3307,9.3307,9.3118,9.3118,159,0
ARH,D,20160728,000000,9.2027,9.2027,9.2027,9.2027,159,0
ARH,D,20160729,000000,9.1971,9.4891,9.1971,9.4891,594,0
ARH,D,20160801,000000,9.1648,9.1648,9.1648,9.1648,159,0
ARH,D,20160804,000000,9.4255,9.4255,9.4255,9.4255,38,0
ARH,D,20160808,000000,9.1715,9.1715,9.1715,9.1715,481,0
ARH,D,20160809,000000,9.1971,9.1971,9.1971,9.1971,159,0
ARH,D,20160810,000000,9.1971,9.1971,9.1648,9.1648,314,0
ARH,D,20160811,000000,9.2027,9.2027,9.2027,9.2027,300,0
ARH,D,20160812,000000,9.2359,9.514,9.2359,9.514,1340,0
ARH,D,20160816,000000,9.216,9.514,9.1648,9.514,323,0
ARH,D,20160817,000000,9.1715,9.514,9.1715,9.514,38,0
ARH,D,20160818,000000,9.514,9.514,9.514,9.514,235,0
ARH,D,20160824,000000,9.3933,9.3933,9.1468,9.362,1059,0
ARH,D,20160829,000000,9.1402,9.3307,9.1402,9.3307,364,0
ARH,D,20160830,000000,9.1781,9.1781,9.1402,9.1402,1063,0
ARH,D,20160831,000000,9.3307,9.565,9.2027,9.4891,12398,0
ARH,D,20160901,000000,9.4891,9.509,9.4891,9.509,1289,0
ARH,D,20160902,000000,9.4891,9.4891,9.1715,9.4578,1082,0
ARH,D,20160905,000000,9.4511,9.4511,9.1715,9.3307,702,0
ARH,D,20160906,000000,9.1914,9.4255,9.1914,9.4255,1086,0
ARH,D,20160907,000000,9.4132,9.522,9.4132,9.522,7995,0
ARH,D,20160908,000000,9.514,9.648,9.4578,9.648,59437,0
ARH,D,20160909,000000,9.584,9.807,9.522,9.648,86395,0
ARH,D,20160912,000000,9.4255,9.4255,9.3307,9.3307,28301,0
ARH,D,20160913,000000,9.3307,9.3307,9.3307,9.3307,3448,0
ARH,D,20160914,000000,9.2426,9.2426,9.2426,9.2426,31,0
ARH,D,20160915,000000,9.2473,9.743,9.2426,9.705,15703,0
ARH,D,20160916,000000,9.723,9.743,9.711,9.723,551,0
ARH,D,20160919,000000,9.711,9.743,9.711,9.743,5181,0
ARH,D,20160920,000000,9.648,9.743,9.527,9.584,467,0
ARH,D,20160921,000000,9.597,9.774,9.597,9.743,4836,0
ARH,D,20160923,000000,9.743,9.774,9.743,9.774,917,0
ARH,D,20160926,000000,9.774,9.819,9.4891,9.819,3981,0
ARH,D,20160927,000000,9.622,9.819,9.616,9.819,131,0
ARH,D,20160928,000000,9.616,9.819,9.522,9.812,120,0
ARH,D,20160929,000000,9.774,9.901,9.774,9.901,29090,0
ARH,D,20160930,000000,9.901,9.965,9.901,9.965,787,0
ARH,D,20161003,000000,9.965,9.965,9.901,9.901,410,0
ARH,D,20161004,000000,9.901,9.965,9.718,9.85,4982,0
ARH,D,20161006,000000,9.774,9.85,9.774,9.85,314,0
ARH,D,20161007,000000,9.85,9.901,9.85,9.901,600,0
ARH,D,20161010,000000,9.901,9.939,9.68,9.793,19349,0
ARH,D,20161011,000000,9.807,9.807,9.807,9.807,473,0
ARH,D,20161012,000000,9.774,9.774,9.774,9.774,159,0
ARH,D,20161013,000000,9.807,9.946,9.807,9.946,5764,0
ARH,D,20161014,000000,9.839,9.839,9.839,9.839,80,0
ARH,D,20161017,000000,9.711,9.939,9.711,9.839,872,0
ARH,D,20161018,000000,9.839,9.839,9.839,9.839,9105,0
ARH,D,20161019,000000,9.953,9.953,9.946,9.946,174,0
ARH,D,20161021,000000,9.839,9.839,9.839,9.839,323,0
ARH,D,20161024,000000,9.839,9.839,9.711,9.711,1835,0
ARH,D,20161025,000000,9.92,9.92,9.92,9.92,252,0
ARH,D,20161027,000000,9.711,9.839,9.522,9.673,1346,0
ARH,D,20161028,000000,9.68,9.68,9.68,9.68,2,0
ARH,D,20161031,000000,9.68,9.827,9.68,9.827,3899,0
ARH,D,20161103,000000,9.4891,9.578,9.4635,9.578,1501,0
ARH,D,20161104,000000,9.578,9.755,9.578,9.755,1570,0
