<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECH,D,19980218,000000,0.21321,0.21321,0.21321,0.21321,986856,0
ECH,D,19980219,000000,0.21433,0.21433,0.21433,0.21433,1247359,0
ECH,D,19980220,000000,0.21099,0.21099,0.21099,0.21099,819917,0
ECH,D,19980223,000000,0.21211,0.21211,0.21211,0.21211,1848054,0
ECH,D,19980224,000000,0.20746,0.20746,0.20746,0.20746,1892583,0
ECH,D,19980225,000000,0.2028,0.2028,0.2028,0.2028,674972,0
ECH,D,19980226,000000,0.20746,0.20746,0.20746,0.20746,533809,0
ECH,D,19980227,000000,0.2028,0.2028,0.2028,0.2028,633326,0
ECH,D,19980302,000000,0.20989,0.20989,0.20989,0.20989,1640731,0
ECH,D,19980303,000000,0.20989,0.20989,0.20989,0.20989,2115772,0
ECH,D,19980304,000000,0.20503,0.20503,0.20503,0.20503,1697338,0
ECH,D,19980305,000000,0.2028,0.2028,0.2028,0.2028,785661,0
ECH,D,19980306,000000,0.19812,0.19812,0.19812,0.19812,4124631,0
ECH,D,19980309,000000,0.19812,0.19812,0.19812,0.19812,4450763,0
ECH,D,19980310,000000,0.19923,0.19923,0.19923,0.19923,4585431,0
ECH,D,19980311,000000,0.20169,0.20169,0.20169,0.20169,2274057,0
ECH,D,19980312,000000,0.20037,0.20037,0.20037,0.20037,1757372,0
ECH,D,19980313,000000,0.20169,0.20169,0.20169,0.20169,2344366,0
ECH,D,19980316,000000,0.20169,0.20169,0.20169,0.20169,4453646,0
ECH,D,19980317,000000,0.20503,0.20503,0.20503,0.20503,4101917,0
ECH,D,19980318,000000,0.20989,0.20989,0.20989,0.20989,4337908,0
ECH,D,19980319,000000,0.22144,0.22144,0.22144,0.22144,5705334,0
ECH,D,19980320,000000,0.22144,0.22144,0.22144,0.22144,4143025,0
ECH,D,19980323,000000,0.22144,0.22144,0.22144,0.22144,3603804,0
ECH,D,19980324,000000,0.21922,0.21922,0.21922,0.21922,3444078,0
ECH,D,19980325,000000,0.21679,0.21679,0.21679,0.21679,3874405,0
ECH,D,19980326,000000,0.21679,0.21679,0.21679,0.21679,2803181,0
